/Volume1/AI4CODE/CodeNet/data/p02566/Python/s476955075.py,1798
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.5921586300135195,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.6562178828365879,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.46402877697841727,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.43216855087358685,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.5035971223021583,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.5035971223021583,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s278638295.py,1343
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s109123735.py,0.9836187639612807,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s304350772.py,0.9836187639612807,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s957359186.py,0.3298585256887565,526
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,0.10349962769918097,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,0.10349962769918097,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.4724324324324324,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.4724324324324324,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.4695745826602046,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.021593447505584562,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.03052866716306779,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.08433489509064984,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.06105733432613547,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.48075577326801955,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.4806746310611384,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.4069400630914827,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.45950155763239875,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.526433358153388,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.5078183172002979,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.4724091520861373,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.4724091520861373,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s109123735.py,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s304350772.py,1.0,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s957359186.py,0.3330832708177044,526
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,0.10427606901725428,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,0.10427606901725428,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.4708108108108108,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.4708108108108108,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.46849757673667203,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.021005251312828155,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.030007501875468856,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.0836558701704353,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.061515378844711144,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.48075577326801955,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.4806746310611384,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.40468679585398826,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.4584631360332295,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.5258814703675919,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.5063765941485372,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.4730820995962315,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.4730820995962315,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s304350772.py,1333
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s957359186.py,0.3330832708177044,526
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,0.10427606901725428,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,0.10427606901725428,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.4708108108108108,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.4708108108108108,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.46849757673667203,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.021005251312828155,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.030007501875468856,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.0836558701704353,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.061515378844711144,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.48075577326801955,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.4806746310611384,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.40468679585398826,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.4584631360332295,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.5258814703675919,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.5063765941485372,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.4730820995962315,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.4730820995962315,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s957359186.py,526
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,0.22813688212927752,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,0.22813688212927752,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.26216216216216215,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.26216216216216215,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.26063543349488427,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.05323193916349811,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.07414448669201523,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.03524139335913623,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.15019011406844107,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.3156053184044787,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.31623330990864373,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.2217214961694457,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.2544132917964693,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.37231298366294063,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.4088447653429603,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.2826379542395693,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.2826379542395693,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s294674130.py,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,1.0,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.07729729729729728,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.07729729729729728,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.0770059235325794,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.20915032679738566,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.2875816993464052,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.010389081279282952,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.5032679738562091,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.1014695591322603,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.10260014054813771,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.06669671022983326,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.07476635514018692,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.11693895098882201,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.12725631768953072,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.09690444145356658,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.09690444145356658,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s844025653.py,153
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,0.07729729729729728,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,0.07729729729729728,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.0770059235325794,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.20915032679738566,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.2875816993464052,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.010389081279282952,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.5032679738562091,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.1014695591322603,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.10260014054813771,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.06669671022983326,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.07476635514018692,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.11693895098882201,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.12725631768953072,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.09690444145356658,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.09690444145356658,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s393061815.py,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,1.0,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.9946149703823371,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.016756756756756808,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.022702702702702693,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.1163169688327561,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.046486486486486456,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.5594594594594595,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.5610810810810811,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.5930599369085173,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.6843198338525441,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.48378378378378384,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.4524324324324325,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.507027027027027,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.507027027027027,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s179611483.py,1850
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,0.9946149703823371,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.016756756756756808,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.022702702702702693,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.1163169688327561,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.046486486486486456,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.5594594594594595,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.5610810810810811,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.5930599369085173,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.6843198338525441,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.48378378378378384,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.4524324324324325,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.507027027027027,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.507027027027027,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s446857323.py,1857
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,0.016693591814754938,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.022617124394184174,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.11672438378488492,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.04523424878836835,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.5600430802369414,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.5616585891222401,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.597566471383506,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.6895119418483904,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.48142164781906305,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.4496499730748519,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.505654281098546,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.505654281098546,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s513642736.py,33
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,0.6136363636363636,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.0022407822367080943,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.3296703296703297,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.022393282015395366,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.022487702037948032,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.014420910319963953,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.016095534787123555,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.02579535683576961,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.02527075812274371,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.022207267833109,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.022207267833109,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s551151879.py,44
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,0.0029877096489441257,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.37362637362637363,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.030090972708187502,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.03021784961349261,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.018927444794952675,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.02180685358255452,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.03525365434221839,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.035198555956678645,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.02893674293405113,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.02893674293405113,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s662857607.py,14727
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,0.006043321789909739,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.09126094927683848,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.09105724180077412,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.1495212874312487,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.1207985333061723,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.07550757112786044,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.07190873905072315,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.09519929381408299,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.09519929381408299,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s222762834.py,91
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,0.05948215535339396,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.05973295853829941,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.03875619648490314,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.04361370716510904,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.07222699914015474,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.07490974729241873,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.05787348586810226,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.05787348586810226,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s767909998.py,1429
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,0.9860041987403779,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.5002253267237494,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.5410176531671859,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.5150454863540938,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.5017494751574527,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.5134589502018843,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.5134589502018843,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s791562978.py,1423
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,0.4997746732762506,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.5420560747663552,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.5186226282501757,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.5052705551651441,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.5121130551816958,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.5121130551816958,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s871488728.py,2219
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,0.7350157728706624,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.4060387561964849,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.3862100045065344,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.4650743578188373,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.4650743578188373,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s507761241.py,1926
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,0.4548286604361371,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.43561786085150567,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.49792315680166144,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.49792315680166144,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s555319235.py,1163
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,0.5073086844368013,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.49327052489905787,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.49327052489905787,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s385017652.py,1108
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,0.4825033647375505,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,0.4825033647375505,1486

/Volume1/AI4CODE/CodeNet/data/p02566/Python/s732689903.py,1486
/Volume1/AI4CODE/CodeNet/data/p02566/Python/s516172007.py,1.0,1486

